facade	kind	native_item	public_symbol	surface_status	source_evidence	source_status	guide	documentation_status	test_evidence	test_status	canonical_example	example_status	reason
cpp	function	llev_build_features	llev_build_features	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	function	llev_last_error_message	vinary_tree::liblevenshtein::error	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	function	llev_string_free	llev_string_free	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	function	llev_string_array_free	llev_string_array_free	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	function	llev_string_dup	llev_string_dup	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	function	llev_distance	llev_distance	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	complete	bindings/cpp/tests/snapshot.cpp	complete	-
cpp	function	llev_distance_threshold	llev_distance_threshold	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	complete	bindings/cpp/tests/snapshot.cpp	complete	-
cpp	function	llev_damerau_distance	llev_damerau_distance	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	function	llev_damerau_distance_threshold	llev_damerau_distance_threshold	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	complete	bindings/cpp/tests/snapshot.cpp	complete	-
cpp	function	llev_true_damerau_distance	llev_true_damerau_distance	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	function	llev_true_damerau_distance_threshold	llev_true_damerau_distance_threshold	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	function	llev_transducer_new	vinary_tree::liblevenshtein::transducer	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	complete	bindings/cpp/tests/snapshot.cpp	complete	-
cpp	function	llev_transducer_snapshot	-	reasoned-absence	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	inapplicable	bindings/cpp/README.md	inapplicable	["bindings/cpp/tests/snapshot.cpp"]	inapplicable	bindings/cpp/tests/snapshot.cpp	inapplicable	not exposed as a separate facade operation; ordinary query construction already captures a query-start snapshot and this facade has no explicit reusable snapshot object
cpp	function	llev_transducer_free	vinary_tree::liblevenshtein::transducer::~transducer	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	function	llev_transducer_unit_domain	llev_transducer_unit_domain	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	function	llev_transducer_query_utf8	vinary_tree::liblevenshtein::transducer::query	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	complete	bindings/cpp/tests/snapshot.cpp	complete	-
cpp	function	llev_transducer_query_bytes	vinary_tree::liblevenshtein::transducer::query	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	complete	bindings/cpp/tests/snapshot.cpp	complete	-
cpp	function	llev_transducer_query_u64	vinary_tree::liblevenshtein::transducer::query	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	complete	bindings/cpp/tests/snapshot.cpp	complete	-
cpp	function	llev_query_cursor_next_batch	vinary_tree::liblevenshtein::query_cursor::next_batch	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	complete	bindings/cpp/tests/snapshot.cpp	complete	-
cpp	function	llev_query_cursor_release_batch	vinary_tree::liblevenshtein::batch::~batch	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	function	llev_query_cursor_reduce	llev_query_cursor_reduce	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	function	llev_query_cursor_free	vinary_tree::liblevenshtein::detail::cursor_state::~cursor_state	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	function	llev_owned_string_free	llev_owned_string_free	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	function	llev_phonetic_pattern_compile_regex	llev_phonetic_pattern_compile_regex	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	function	llev_phonetic_pattern_compile_llre	llev_phonetic_pattern_compile_llre	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	function	llev_phonetic_pattern_free	llev_phonetic_pattern_free	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	function	llev_phonetic_pattern_size	llev_phonetic_pattern_size	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	function	llev_phonetic_pattern_matches	llev_phonetic_pattern_matches	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	function	llev_transducer_query_pattern	llev_transducer_query_pattern	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	function	llev_phonetic_rules_parse	llev_phonetic_rules_parse	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	function	llev_phonetic_rules_builtin	llev_phonetic_rules_builtin	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	function	llev_phonetic_rules_free	llev_phonetic_rules_free	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	function	llev_phonetic_rules_len	llev_phonetic_rules_len	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	function	llev_phonetic_rules_apply	llev_phonetic_rules_apply	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	enum	enum:status	vinary_tree::liblevenshtein::error::status	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	enum	enum:algorithm	vinary_tree::liblevenshtein::algorithm	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	complete	bindings/cpp/tests/snapshot.cpp	complete	-
cpp	enum	enum:queryOrder	vinary_tree::liblevenshtein::query_order	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	enum	enum:phoneticRuleSetKind	LlevPhoneticRuleSetKind	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
cpp	protocol	protocol:iterator	vinary_tree::liblevenshtein::query_cursor::next_batch	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	complete	bindings/cpp/tests/snapshot.cpp	complete	-
cpp	protocol	protocol:reducer	llev_query_cursor_reduce	exposed	["include/liblevenshtein.hpp","include/liblevenshtein.h","include/liblevenshtein_abi.h"]	complete	bindings/cpp/README.md	complete	["bindings/cpp/tests/snapshot.cpp"]	audit-required	bindings/cpp/tests/snapshot.cpp	audit-required	-
dotnet	function	llev_abi_version	-	reasoned-absence	["bindings/dotnet/src/VinaryTree.Liblevenshtein/Native.cs","bindings/dotnet/src/VinaryTree.Liblevenshtein/Transducer.cs","bindings/dotnet/src/VinaryTree.Liblevenshtein/Phonetic.cs","bindings/dotnet/src/VinaryTree.Liblevenshtein/Distance.cs"]	inapplicable	bindings/dotnet/README.md	inapplicable	["bindings/dotnet/tests/VinaryTree.Liblevenshtein.Tests/Program.cs"]	inapplicable	bindings/dotnet/tests/VinaryTree.Liblevenshtein.Tests/Program.cs	inapplicable	not bound; ABI constants are mirrored from bindings/api.json
dotnet	function	llev_api_revision	-	reasoned-absence	["bindings/dotnet/src/VinaryTree.Liblevenshtein/Native.cs","bindings/dotnet/src/VinaryTree.Liblevenshtein/Transducer.cs","bindings/dotnet/src/VinaryTree.Liblevenshtein/Phonetic.cs","bindings/dotnet/src/VinaryTree.Liblevenshtein/Distance.cs"]	inapplicable	bindings/dotnet/README.md	inapplicable	["bindings/dotnet/tests/VinaryTree.Liblevenshtein.Tests/Program.cs"]	inapplicable	bindings/dotnet/tests/VinaryTree.Liblevenshtein.Tests/Program.cs	inapplicable	not bound; ABI constants are mirrored from bindings/api.json
dotnet	function	llev_build_features	-	reasoned-absence	["bindings/dotnet/src/VinaryTree.Liblevenshtein/Native.cs","bindings/dotnet/src/VinaryTree.Liblevenshtein/Transducer.cs","bindings/dotnet/src/VinaryTree.Liblevenshtein/Phonetic.cs","bindings/dotnet/src/VinaryTree.Liblevenshtein/Distance.cs"]	inapplicable	bindings/dotnet/README.md	inapplicable	["bindings/dotnet/tests/VinaryTree.Liblevenshtein.Tests/Program.cs"]	inapplicable	bindings/dotnet/tests/VinaryTree.Liblevenshtein.Tests/Program.cs	inapplicable	not bound; phonetic availability surfaces at call time as LiblevenshteinException with the UNSUPPORTED status
dotnet	function	llev_last_error_message	LiblevenshteinException	exposed	["bindings/dotnet/src/VinaryTree.Liblevenshtein/Native.cs","bindings/dotnet/src/VinaryTree.Liblevenshtein/Transducer.cs","bindings/dotnet/src/VinaryTree.Liblevenshtein/Phonetic.cs","bindings/dotnet/src/VinaryTree.Liblevenshtein/Distance.cs"]	complete	bindings/dotnet/README.md	complete	["bindings/dotnet/tests/VinaryTree.Liblevenshtein.Tests/Program.cs"]	audit-required	bindings/dotnet/tests/VinaryTree.Liblevenshtein.Tests/Program.cs	audit-required	-
dotnet	function	llev_string_free	-	reasoned-absence	["bindings/dotnet/src/VinaryTree.Liblevenshtein/Native.cs","bindings/dotnet/src/VinaryTree.Liblevenshtein/Transducer.cs","bindings/dotnet/src/VinaryTree.Liblevenshtein/Phonetic.cs","bindings/dotnet/src/VinaryTree.Liblevenshtein/Distance.cs"]	inapplicable	bindings/dotnet/README.md	inapplicable	["bindings/dotnet/tests/VinaryTree.Liblevenshtein.Tests/Program.cs"]	inapplicable	bindings/dotnet/tests/VinaryTree.Liblevenshtein.Tests/Program.cs	inapplicable	legacy independent C string ABI; this facade never receives llev-owned C strings (owned text crosses as LlevOwnedString and is released with llev_owned_string_free)
dotnet	function	llev_string_array_free	-	reasoned-absence	["bindings/dotnet/src/VinaryTree.Liblevenshtein/Native.cs","bindings/dotnet/src/VinaryTree.Liblevenshtein/Transducer.cs","bindings/dotnet/src/VinaryTree.Liblevenshtein/Phonetic.cs","bindings/dotnet/src/VinaryTree.Liblevenshtein/Distance.cs"]	inapplicable	bindings/dotnet/README.md	inapplicable	["bindings/dotnet/tests/VinaryTree.Liblevenshtein.Tests/Program.cs"]	inapplicable	bindings/dotnet/tests/VinaryTree.Liblevenshtein.Tests/Program.cs	inapplicable	legacy independent C string ABI; this facade never receives llev-owned C strings (owned text crosses as LlevOwnedString and is released with llev_owned_string_free)
